id,spieler1,spieler2,torep1,torep2,,datum,eintragdatum,uhrzeit,PunkteSpieler1,PunkteSpieler2,groesse
9412,Giovanni Luppizella,Kubb-Elch,3,1,,05.05.2013,05.05.2013,22:22:42,10,-10,1
9413,Bruno,Mona,0,2,,05.05.2013,05.05.2013,22:32:27,-22,22,1
9414,Kubb-Elch,tobii_z,2,0,,05.05.2013,06.05.2013,09:00:40,13,-13,1
9415,Roeshi,Toobi,2,1,,05.05.2013,06.05.2013,15:03:45,1,-1,1
9416,Hafenkneipenleiter,Rico,2,0,,06.05.2013,06.05.2013,20:19:44,14,-14,1
9417,Hafenkneipenleiter,KubbJunkie,1,1,,06.05.2013,06.05.2013,20:20:25,6,-6,1
9419,Gravensteiner,Rico,2,0,,06.05.2013,06.05.2013,20:25:45,4,-4,1
9420,Fleischbueb,Minu,4,2,,06.05.2013,06.05.2013,21:05:52,6,-6,1
9421,KubbJunkie,Rico,1,1,,06.05.2013,07.05.2013,07:29:27,-14,14,1
9427,Kubb King,Mighty Mu,4,6,,07.05.2013,07.05.2013,19:05:35,-8,8,1
9423,Madi,Kubb-Elch,3,0,,07.05.2013,07.05.2013,18:12:15,19,-19,1
9424,Madi,Lim,2,0,,07.05.2013,07.05.2013,18:13:58,25,-25,1
9425,Kubb-Elch,Lim,2,0,,07.05.2013,07.05.2013,18:40:57,31,-31,1
9426,Madi,Sevi,2,0,,07.05.2013,07.05.2013,18:41:00,15,-15,1
9428,Kubb King,Gravensteiner,6,3,,07.05.2013,07.05.2013,20:05:08,23,-23,1
9429,Voegi18,Raphi,4,1,,07.05.2013,07.05.2013,20:26:18,8,-8,1
9430,Madi,Raphi,3,0,,07.05.2013,07.05.2013,20:54:52,6,-6,1
9431,Gravensteiner,Mighty Mu,6,3,,07.05.2013,07.05.2013,21:12:41,2,-2,1
9432,Gravensteiner,Jean Jamais,5,7,,07.05.2013,07.05.2013,21:13:32,-28,28,1
9447,Gravensteiner,mathis,6,0,,08.05.2013,08.05.2013,21:17:01,6,-6,1
9434,Hafenkneipenleiter,Rico,1,1,,07.05.2013,07.05.2013,21:26:08,-10,10,1
9446,Gravensteiner,Mighty Mu,6,4,,08.05.2013,08.05.2013,21:16:35,2,-2,1
9436,Jean Jamais,Kubb King,5,4,,07.05.2013,07.05.2013,21:30:35,12,-12,1
9437,Jean Jamais,Bjoern,3,1,,07.05.2013,07.05.2013,21:31:19,-2,2,1
9438,Ro,Samweis,0,4,,07.05.2013,07.05.2013,21:58:09,-10,10,1
9439,Minu / Samweis,Simi / Ro,2,0,,07.05.2013,07.05.2013,21:59:44,23,-23,2
9440,sabrina,haemp,0,2,,08.05.2013,08.05.2013,14:27:05,-4,4,1
9441,KubbJunkie,Lim,2,0,,08.05.2013,08.05.2013,18:57:06,21,-21,1
9442,KubbJunkie,Roeshi,2,0,,08.05.2013,08.05.2013,18:57:39,10,-10,1
9443,Lim,Roeshi,0,2,,08.05.2013,08.05.2013,18:58:06,-33,33,1
9444,Hafenkneipenleiter,KubbJunkie,2,0,,08.05.2013,08.05.2013,18:59:00,24,-24,1
9445,Toobi,Roeshi,1,4,,08.05.2013,08.05.2013,18:59:40,-9,9,1
9449,Gravensteiner,dr Bell,4,0,,08.05.2013,08.05.2013,21:18:28,11,-11,1
9450,Gravensteiner,nado,5,1,,08.05.2013,08.05.2013,21:19:12,-4,4,1
9451,Sir Bunbury,Mary,4,0,,08.05.2013,08.05.2013,21:25:29,11,-11,1
9452,Sir Bunbury,mathis,2,0,,08.05.2013,08.05.2013,21:26:31,11,-11,1
9453,Simi,Samweis,0,1,,07.05.2013,08.05.2013,22:35:26,-9,9,1
9454,Cheesu,Kubbtaen Jack,3,1,,08.05.2013,08.05.2013,22:36:26,-2,2,1
9455,Cheesu,Minu,2,3,,08.05.2013,08.05.2013,22:37:10,-7,7,1
9456,KubbJunkie / Hafenkneipenleiter,Roeshi / Lim,10,1,,08.05.2013,09.05.2013,06:42:01,33,-33,2
9457,Sir Bunbury,Jean Jamais,2,0,,09.05.2013,09.05.2013,18:02:56,27,-27,1
9458,Kubb-Elch,Sevi,2,3,,08.05.2013,09.05.2013,18:14:50,-10,10,1
9459,tobii_z,Voegi18,2,1,,09.05.2013,09.05.2013,18:33:52,9,-9,1
9460,KubbJunkie,Hafenkneipenleiter,3,2,,09.05.2013,09.05.2013,21:47:38,2,-2,1
9461,Kubbtaen Jack,Cheesu,1,1,,09.05.2013,10.05.2013,20:14:57,12,-12,1
9462,Cheesu,Fleischbueb,0,2,,11.05.2013,11.05.2013,21:25:07,-18,18,1
9463,Cheesu,Kubbtaen Jack,1,0,,11.05.2013,11.05.2013,21:25:28,8,-8,1
9464,Cheesu,Tamara,1,0,,11.05.2013,11.05.2013,21:25:42,5,-5,1
9465,Cheesu,Samweis,2,3,,11.05.2013,11.05.2013,21:26:02,-4,4,1
9466,Cheesu,Saennae,1,0,,11.05.2013,11.05.2013,21:26:19,8,-8,1
9468,Tamara,Saennae,0,2,,11.05.2013,11.05.2013,21:27:35,-14,14,1
9469,Samweis,Saennae,1,0,,11.05.2013,11.05.2013,21:28:08,8,-8,1
9470,Samweis,Kubbtaen Jack,1,0,,11.05.2013,11.05.2013,21:28:41,7,-7,1
9471,Samweis,Tamara,1,0,,11.05.2013,11.05.2013,21:28:53,4,-4,1
9472,Samweis,Fleischbueb,1,1,,11.05.2013,11.05.2013,21:29:13,3,-3,1
9473,Tamara,Fleischbueb,0,1,,11.05.2013,11.05.2013,21:29:33,-3,3,1
9474,Saennae,Fleischbueb,0,1,,11.05.2013,11.05.2013,21:29:49,-6,6,1
9475,Kubbtaen Jack,Fleischbueb,0,1,,11.05.2013,11.05.2013,21:30:03,-6,6,1
9476,Kubbtaen Jack,Tamara,1,0,,11.05.2013,11.05.2013,21:30:28,10,-10,1
9477,Kubbtaen Jack,Saennae,0,1,,11.05.2013,11.05.2013,21:30:39,-14,14,1
9478,Beno,nado,2,1,,11.05.2013,12.05.2013,00:55:14,-7,7,1
9479,Beno,The Kubb Master,2,1,,11.05.2013,12.05.2013,00:58:20,-3,3,1
9480,Mighty Mu,Lim,2,0,,11.05.2013,12.05.2013,01:04:27,11,-11,1
9482,Lim,Toobi,3,6,,13.05.2013,13.05.2013,15:36:26,-35,35,1
9483,Fleischbueb,Ivan,2,0,,13.05.2013,13.05.2013,17:07:31,9,-9,1
9484,Madi,Kubb-Elch,2,1,,13.05.2013,13.05.2013,18:10:32,-3,3,1
9485,Madi,Raphi,3,0,,13.05.2013,13.05.2013,18:11:30,4,-4,1
9486,Lim,Roeshi,0,2,,13.05.2013,13.05.2013,18:46:43,-28,28,1
9493,KubbJunkie,Rico,5,3,,13.05.2013,13.05.2013,21:39:59,-11,11,1
9488,Gravensteiner,Rico,2,0,,13.05.2013,13.05.2013,19:21:10,5,-5,1
9489,Giovanni Luppizella,tobii_z,2,1,,13.05.2013,13.05.2013,19:26:26,-7,7,1
9490,Kubb-Elch,Sevi,0,2,,13.05.2013,13.05.2013,19:29:11,-24,24,1
9491,Giovanni Luppizella,Buschi,2,0,,13.05.2013,13.05.2013,20:49:33,25,-25,1
9492,Giovanni Luppizella,Madi,2,0,,13.05.2013,13.05.2013,20:50:10,27,-27,1
9494,KubbJunkie,Granatoepfel,2,0,,13.05.2013,13.05.2013,21:40:27,8,-8,1
9495,Madi,Voegi18,4,0,,14.05.2013,14.05.2013,18:38:17,9,-9,1
9496,Madi,Emmi,2,0,,14.05.2013,14.05.2013,19:19:57,7,-7,1
9497,Gravensteiner,Lim,2,0,,14.05.2013,14.05.2013,19:32:16,5,-5,1
9498,Madi,Kubb-Elch,5,1,,14.05.2013,14.05.2013,19:49:35,8,-8,1
9499,Calvados,Hafenkneipenleiter,1,2,,14.05.2013,14.05.2013,21:00:21,-6,6,1
9500,Calvados,Rico,1,1,,14.05.2013,14.05.2013,21:01:23,-8,8,1
9501,Madi,Nonjimm,2,1,,14.05.2013,14.05.2013,21:53:32,-6,6,1
9502,KubbJunkie,Winnie,3,2,,14.05.2013,14.05.2013,22:25:58,-8,8,1
9503,KubbJunkie,Lim,2,0,,14.05.2013,14.05.2013,22:26:23,12,-12,1
9504,Hafenkneipenleiter,Giovanni Luppizella,1,2,,14.05.2013,14.05.2013,22:27:04,-5,5,1
9505,Cheesu,Kubbtaen Jack,1,0,,14.05.2013,15.05.2013,07:32:43,7,-7,1
9506,Cheesu,Minu,6,5,,14.05.2013,15.05.2013,07:32:57,6,-6,1
9507,Tamara,Ro,3,2,,14.05.2013,15.05.2013,07:33:14,11,-11,1
9508,Voegi18,Kubb-Elch,1,2,,14.05.2013,15.05.2013,08:18:16,1,-1,1
9509,Kubb King,Bjoern,9,1,,15.05.2013,15.05.2013,16:22:30,3,-3,1
9510,Buschi,Lim,2,0,,15.05.2013,15.05.2013,19:22:10,12,-12,1
9511,Buschi,Toobi,0,2,,15.05.2013,15.05.2013,19:23:13,-38,38,1
9512,KubbJunkie,Toobi,2,1,,15.05.2013,15.05.2013,20:10:16,-10,10,1
9513,KubbJunkie,Giovanni Luppizella,4,2,,15.05.2013,15.05.2013,21:31:50,11,-11,1
9515,KubbJunkie,Roeshi,3,1,,15.05.2013,15.05.2013,21:34:24,1,-1,1
9516,Down by law,Bjoern,0,1,,15.05.2013,15.05.2013,23:25:19,-20,20,1
9517,Madi,Kubb-Elch,7,5,,16.05.2013,16.05.2013,19:26:50,-14,14,1
9518,Madi,Kubb-Elch,5,1,,17.05.2013,17.05.2013,19:36:18,8,-8,1
9519,beni the gun,P.,0,2,,18.05.2013,18.05.2013,01:19:04,-27,27,1
9520,Winnie,P.,1,2,,18.05.2013,18.05.2013,01:19:48,-6,6,1
9521,Winnie,Winnie,1,0,,18.05.2013,18.05.2013,01:20:27,15,-15,1
9522,tobii_z,Voegi18,2,1,,18.05.2013,18.05.2013,14:31:37,7,-7,1
9523,Pius,Raphi,4,1,,18.05.2013,18.05.2013,15:50:20,14,-14,1
9524,Emmi,Pius,2,1,,18.05.2013,18.05.2013,17:07:27,3,-3,1
9525,Hasennestle,Volkacher,6,0,,18.05.2013,18.05.2013,18:13:35,23,-23,1
9526,Lim,Sevi,0,3,,18.05.2013,18.05.2013,19:30:52,-21,21,1
9527,tobii_z,Sevi,0,3,,18.05.2013,18.05.2013,19:31:33,-16,16,1
9529,Mona,Bruno,3,2,,18.05.2013,18.05.2013,22:05:10,2,-2,1
9530,Seline,P.,0,1,,19.05.2013,19.05.2013,02:10:08,-9,9,1
9531,Maege,Winnie,1,1,,19.05.2013,19.05.2013,02:27:14,2,-2,1
9532,KubbJunkie,Rico,2,2,,18.05.2013,19.05.2013,10:08:43,-15,15,1
9533,KubbJunkie,beni the gun,1,0,,18.05.2013,19.05.2013,10:09:41,12,-12,1
9534,Cheesu,Tamara,3,0,,18.05.2013,19.05.2013,13:57:44,6,-6,1
9535,Cheesu,Samweis,2,6,,18.05.2013,19.05.2013,13:58:12,-14,14,1
9536,Minu,Samweis,0,4,,18.05.2013,19.05.2013,13:58:49,-25,25,1
9537,Kubbtaen Jack,Samweis,0,2,,18.05.2013,19.05.2013,13:59:19,-8,8,1
9538,Tamara,Samweis,0,4,,18.05.2013,19.05.2013,13:59:40,-6,6,1
9539,Tamara,Minu,0,3,,18.05.2013,19.05.2013,14:00:00,-6,6,1
9540,Tamara,Kubbtaen Jack,1,0,,18.05.2013,19.05.2013,14:00:20,20,-20,1
9541,Tamara,Ro,3,1,,18.05.2013,19.05.2013,14:00:34,17,-17,1
9542,tobii_z,Sevi,3,1,,19.05.2013,19.05.2013,16:59:08,28,-28,1
9543,tobii_z,Kubb-Elch,0,2,,19.05.2013,19.05.2013,17:29:32,-14,14,1
9544,Boskoop,beni the gun,3,6,,19.05.2013,19.05.2013,18:02:04,-14,14,1
9545,Sir Bunbury,Dude Bene,1,0,,19.05.2013,19.05.2013,19:10:28,5,-5,1
9546,Bjoern,mathis,1,3,,19.05.2013,19.05.2013,20:05:21,-20,20,1
9547,KubbJunkie,Mistoepfel,3,4,,19.05.2013,19.05.2013,23:39:23,-20,20,1
9548,KubbJunkie,Hakan cash,2,0,,19.05.2013,19.05.2013,23:40:40,4,-4,1
9549,Mistoepfel,Hakan cash,2,1,,19.05.2013,19.05.2013,23:41:57,-7,7,1
9550,Giovanni Luppizella,Sevi,2,1,,20.05.2013,20.05.2013,12:38:48,0,0,1
9551,Giovanni Luppizella,Kubb-Elch,2,0,,20.05.2013,20.05.2013,12:39:19,14,-14,1
9552,Buschi,Roeshi,3,1,,20.05.2013,20.05.2013,16:29:06,5,-5,1
9553,Roeshi,Toobi,2,0,,20.05.2013,20.05.2013,16:29:54,17,-17,1
9554,Boggsbeutel,Hasennestle,4,0,,20.05.2013,20.05.2013,17:21:28,30,-30,1
9555,Winnie,P.,0,3,,20.05.2013,20.05.2013,18:28:46,-20,20,1
9556,Toobi,Winnie,1,0,,20.05.2013,20.05.2013,19:08:33,18,-18,1
9557,Minu,Tamara,1,0,,20.05.2013,20.05.2013,20:59:08,5,-5,1
9558,Minu,Cheesu,1,3,,20.05.2013,20.05.2013,20:59:32,-13,13,1
9559,Tamara,Cheesu,0,3,,20.05.2013,21.05.2013,06:57:38,-7,7,1
9560,Kim,haemp,0,3,,21.05.2013,21.05.2013,17:42:37,-15,15,1
9561,Bjoern,mathis,4,1,,21.05.2013,21.05.2013,18:43:59,16,-16,1
9562,Madi,Sevi,2,2,,21.05.2013,21.05.2013,22:08:55,-11,11,1
9563,Maege,beni the gun,5,4,,21.05.2013,22.05.2013,09:19:12,17,-17,1
9564,Maege,P.,1,0,,21.05.2013,22.05.2013,09:27:48,20,-20,1
9565,Kim,sabrina,3,0,,23.05.2013,23.05.2013,16:20:40,11,-11,1
9566,Emmi,Voegi18,3,0,,25.05.2013,25.05.2013,13:18:38,25,-25,1
9567,mese,Mighty Mu,0,2,,25.05.2013,25.05.2013,13:42:01,-12,12,1
9568,Sir Bunbury,mathis,0,2,,25.05.2013,25.05.2013,16:59:39,-37,37,1
9569,Maege,P.,0,2,,25.05.2013,25.05.2013,17:00:54,-18,18,1
9570,Kubb-Elch,Winnie,2,1,,25.05.2013,25.05.2013,17:05:44,3,-3,1
9571,Sir Bunbury,mese,3,0,,25.05.2013,25.05.2013,17:48:42,19,-19,1
9572,Mona,Minu,0,1,,25.05.2013,25.05.2013,18:43:14,-10,10,1
9573,Bruno,Minu,0,1,,25.05.2013,25.05.2013,18:43:34,-8,8,1
9574,Jean Jamais,beni the gun,2,1,,25.05.2013,25.05.2013,18:48:19,-2,2,1
9575,Cheesu,Kubbtaen Jack,3,0,,25.05.2013,26.05.2013,18:00:23,9,-9,1
9576,Roeshi,Giovanni Luppizella,2,6,,27.05.2013,27.05.2013,17:53:19,-1,1,1
9577,sabrina,siggi,1,0,,27.05.2013,27.05.2013,18:43:27,22,-22,1
9578,Kubb-Elch,Raphi,2,0,,27.05.2013,27.05.2013,19:59:22,8,-8,1
9581,Lim,Giovanni Luppizella,1,2,,27.05.2013,27.05.2013,20:49:05,7,-7,1
9580,Kubb-Elch,Voegi18,1,2,,27.05.2013,27.05.2013,20:32:38,-21,21,1
9582,Lim,Gravensteiner,0,2,,27.05.2013,27.05.2013,20:49:39,-4,4,1
9583,Lim,KubbJunkie,0,2,,27.05.2013,27.05.2013,20:50:18,-10,10,1
9584,Giovanni Luppizella,KubbJunkie,4,0,,27.05.2013,27.05.2013,20:50:44,26,-26,1
9585,Lim,Roeshi,3,1,,27.05.2013,27.05.2013,20:51:38,20,-20,1
9586,Lim,Hafenkneipenleiter,2,0,,27.05.2013,27.05.2013,20:52:44,33,-33,1
9587,Giovanni Luppizella,Rico,4,2,,27.05.2013,27.05.2013,20:53:24,-6,6,1
9588,Hafenkneipenleiter,Rico,3,1,,27.05.2013,27.05.2013,20:53:52,3,-3,1
9589,Hafenkneipenleiter,KubbJunkie,2,0,,27.05.2013,27.05.2013,20:54:25,25,-25,1
9590,Toobi,Buschi,1,2,,27.05.2013,27.05.2013,20:55:03,6,-6,1
9591,KubbJunkie,Roeshi,3,1,,27.05.2013,27.05.2013,20:56:03,3,-3,1
9592,Toobi,Roeshi,2,0,,27.05.2013,27.05.2013,21:02:48,29,-29,1
9593,Kubb-Elch,Sevi,5,0,,27.05.2013,27.05.2013,21:03:22,33,-33,1
9594,Madi,Kubb-Elch,2,1,,27.05.2013,27.05.2013,21:18:44,-2,2,1
9595,Madi,Raphi,4,0,,27.05.2013,27.05.2013,21:19:42,5,-5,1
9596,Madi,Pius,2,0,,27.05.2013,27.05.2013,21:20:38,5,-5,1
9597,Madi,Giulio,4,0,,27.05.2013,27.05.2013,21:27:41,14,-14,1
9598,Gravensteiner,Giovanni Luppizella,2,0,,27.05.2013,27.05.2013,22:30:34,13,-13,1
9599,Buschi,Giovanni Luppizella,1,2,,28.05.2013,28.05.2013,19:29:50,-4,4,1
9600,Giovanni Luppizella,Lim,3,0,,28.05.2013,28.05.2013,19:30:50,13,-13,1
9601,sabrina,nils lauper,1,2,,28.05.2013,28.05.2013,21:23:07,-4,4,1
9602,haemp,sabrina,1,0,,28.05.2013,28.05.2013,21:23:33,3,-3,1
9603,haemp,Sailor Moon,4,0,,28.05.2013,28.05.2013,21:23:47,3,-3,1
9604,haemp,Luschdi,1,0,,28.05.2013,28.05.2013,21:24:15,3,-3,1
9605,haemp / Sailor Moon,nils lauper / siggi,2,1,,28.05.2013,28.05.2013,21:27:42,9,-9,2
9606,sabrina,siggi,1,1,,29.05.2013,29.05.2013,17:25:17,8,-8,1
9607,Kubb-Elch,Giovanni Luppizella,4,6,,29.05.2013,29.05.2013,20:46:38,9,-9,1
9608,Giovanni Luppizella,Sevi,3,1,,29.05.2013,29.05.2013,22:22:25,1,-1,1
9609,haemp / Sailor Moon,Kim / siggi,4,2,,30.05.2013,30.05.2013,17:47:22,12,-12,2
9610,Voegi18,Giovanni Luppizella,2,2,,30.05.2013,30.05.2013,17:51:33,21,-21,1
9611,Bjoern,Rini,6,1,,30.05.2013,30.05.2013,19:16:45,25,-25,1
9612,Pasqualito,Down by law,2,0,,30.05.2013,30.05.2013,22:31:34,21,-21,1
9613,Pasqualito,Kubbpapst Benedikt I.,9,0,,30.05.2013,30.05.2013,22:32:23,14,-14,1
9614,haemp,Kim,1,0,,30.05.2013,31.05.2013,12:08:34,8,-8,1
9615,Mighty Mu,Pasqualito,6,1,,02.06.2013,02.06.2013,16:03:58,9,-9,1
9616,Mary,mathis,1,2,,02.06.2013,02.06.2013,16:10:59,-3,3,1
9617,tobii_z,Sevi,0,2,,02.06.2013,02.06.2013,16:50:37,-15,15,1
9618,Nonjimm,Sevi,2,1,,02.06.2013,02.06.2013,17:21:00,13,-13,1
9619,Kubbpapst Benedikt I.,Mighty Mu,0,2,,02.06.2013,02.06.2013,17:55:11,-3,3,1
9620,De Giuseppe und sini Kubbcrew,Dr. Chakkala Mastrolorenzo,0,2,,02.06.2013,02.06.2013,19:51:57,-27,27,3
9621,Pasqualito,Jean Jamais,6,1,,02.06.2013,02.06.2013,20:19:48,32,-32,1
9622,beni the gun,KubbJunkie,2,0,,02.06.2013,02.06.2013,23:18:35,27,-27,1
9623,Pasqualito,Jean Jamais,1,2,,03.06.2013,03.06.2013,11:49:04,-7,7,1
9624,Chuck Horris,Jean Jamais,0,1,,03.06.2013,03.06.2013,11:49:38,-11,11,1
9625,KubbJunkie,Hafenkneipenleiter,7,2,,04.06.2013,04.06.2013,20:32:24,23,-23,1
9626,KubbJunkie,Rico,3,5,,04.06.2013,04.06.2013,20:33:10,-20,20,1
9627,Hafenkneipenleiter,Rico,4,0,,04.06.2013,04.06.2013,20:44:33,17,-17,1
9628,Ivan,Minu,0,3,,04.06.2013,04.06.2013,22:00:16,-15,15,1
9629,Kubbtaen Jack,Minu,0,2,,04.06.2013,04.06.2013,22:00:47,-8,8,1
9630,Kubb-Elch,Voegi18,4,1,,04.06.2013,04.06.2013,22:04:03,5,-5,1
9631,Kubb-Elch,Buschi,4,2,,04.06.2013,04.06.2013,22:04:27,17,-17,1
9632,Buschi,Pius,2,0,,04.06.2013,04.06.2013,22:20:54,7,-7,1
9633,Buschi,Cyril,2,0,,04.06.2013,04.06.2013,22:21:06,7,-7,1
9634,Roeshi,Giovanni Luppizella,1,2,,04.06.2013,04.06.2013,22:35:17,6,-6,1
9635,Giovanni Luppizella,Voegi18,2,0,,04.06.2013,04.06.2013,22:51:17,7,-7,1
9636,Giovanni Luppizella,Sevi,6,1,,04.06.2013,04.06.2013,22:51:36,11,-11,1
9637,Giovanni Luppizella,Giulio,2,0,,04.06.2013,04.06.2013,22:55:27,10,-10,1
9638,Madi,Voegi18,6,2,,05.06.2013,05.06.2013,18:39:07,-8,8,1
9639,Madi,Kubb-Elch,2,0,,05.06.2013,05.06.2013,18:41:13,15,-15,1
9640,Lim,KubbJunkie,4,4,,05.06.2013,05.06.2013,20:25:08,11,-11,1
9641,KubbJunkie,Gravensteiner,1,3,,05.06.2013,05.06.2013,20:26:21,4,-4,1
9642,KubbJunkie,Buschi,3,0,,05.06.2013,05.06.2013,20:27:32,28,-28,1
9643,Jean Jamais,Kubbpapst Benedikt I.,2,0,,05.06.2013,05.06.2013,21:21:49,5,-5,1
9644,Chuck Horris,Pasqualito,3,0,,05.06.2013,05.06.2013,21:22:53,33,-33,1
9645,Jean Jamais,Chuck Horris,1,0,,05.06.2013,05.06.2013,21:24:50,9,-9,1
9646,Buschi,Toobi,1,1,,05.06.2013,05.06.2013,21:43:56,-10,10,1
9647,Sir Bunbury,Dude Bene,2,0,,05.06.2013,05.06.2013,21:49:02,8,-8,1
9648,Lim,Toobi,0,2,,05.06.2013,05.06.2013,21:49:05,-25,25,1
9649,KubbJunkie,Giovanni Luppizella,4,3,,05.06.2013,05.06.2013,22:04:27,14,-14,1
9650,Hafenkneipenleiter,Hakan cash,2,0,,05.06.2013,05.06.2013,22:05:31,6,-6,1
9651,KubbJunkie,beni the gun,3,1,,05.06.2013,05.06.2013,22:32:03,13,-13,1
9652,Giovanni Luppizella,Roeshi,2,0,,05.06.2013,05.06.2013,23:09:19,9,-9,1
9653,Buschi,Roeshi,2,0,,05.06.2013,05.06.2013,23:44:26,13,-13,1
9654,Voegi18,Kubb-Elch,1,2,,06.06.2013,06.06.2013,07:12:25,4,-4,1
9655,Bjoern,Cusaeng,4,0,,06.06.2013,06.06.2013,16:42:23,24,-24,1
9656,Lim,KubbJunkie,3,5,,06.06.2013,06.06.2013,22:24:21,8,-8,1
9657,Lim,Roeshi,0,2,,06.06.2013,06.06.2013,22:25:04,-24,24,1
9658,Gravensteiner,Roeshi,2,0,,06.06.2013,06.06.2013,22:25:24,4,-4,1
9659,Cyril,Lim,0,2,,06.06.2013,06.06.2013,22:25:46,-14,14,1
9660,Roeshi,Cyril,2,1,,06.06.2013,06.06.2013,22:26:23,0,0,1
9661,Gravensteiner,Rico,2,0,,06.06.2013,06.06.2013,22:26:25,5,-5,1
9662,Roeshi,Rico,2,0,,06.06.2013,06.06.2013,22:27:52,25,-25,1
9663,Minu,Ro,1,0,,06.06.2013,06.06.2013,22:32:17,4,-4,1
9664,Minu,Ivan,2,0,,06.06.2013,06.06.2013,22:32:52,11,-11,1
9665,Minu,Kubbtaen Jack,1,0,,06.06.2013,06.06.2013,22:33:29,5,-5,1
9666,Hafenkneipenleiter,KubbJunkie,2,0,,06.06.2013,06.06.2013,23:00:55,24,-24,1
9667,Hafenkneipenleiter,Rico,2,1,,06.06.2013,06.06.2013,23:01:23,-1,1,1
9668,Beni,manuela,2,1,,06.06.2013,07.06.2013,07:57:34,17,-17,1
9669,KubbJunkie,Rico,6,1,,06.06.2013,07.06.2013,08:03:30,9,-9,1
9670,Kubb King,Mighty Mu,4,4,,06.06.2013,07.06.2013,12:45:39,3,-3,1
9671,Kubb King,Lim,3,0,,07.06.2013,07.06.2013,17:50:13,7,-7,1
9672,Kubb King,Giovanni Luppizella,3,1,,07.06.2013,07.06.2013,17:51:21,7,-7,1
9673,dr Bell,Lim,3,0,,07.06.2013,07.06.2013,17:52:21,18,-18,1
9674,dr Bell,Roeshi,2,1,,07.06.2013,07.06.2013,17:52:54,3,-3,1
9675,Kubb King,Roeshi,3,0,,07.06.2013,07.06.2013,19:22:56,8,-8,1
9676,Roeshi,Mighty Mu,0,2,,07.06.2013,07.06.2013,20:30:52,-6,6,1
9677,Kubb-Elch,Voegi18,4,1,,07.06.2013,07.06.2013,21:04:43,5,-5,1
9678,Maege,Seline,2,0,,07.06.2013,07.06.2013,21:38:43,18,-18,1
9679,Giovanni Luppizella,Mighty Mu,3,1,,07.06.2013,07.06.2013,22:51:09,23,-23,1
9680,Giovanni Luppizella,dr Bell,2,0,,07.06.2013,07.06.2013,22:53:02,15,-15,1
9681,Giovanni Luppizella,Chuck Horris,2,0,,07.06.2013,07.06.2013,22:53:35,15,-15,1
9682,KubbJunkie,P.,4,4,,08.06.2013,08.06.2013,09:09:54,-4,4,1
9683,Nonjimm,Kubb-Elch,3,2,,08.06.2013,08.06.2013,15:55:09,13,-13,1
9684,Beno,beni the gun,5,2,,08.06.2013,08.06.2013,17:08:30,5,-5,1
9685,Kubb-Elch,Voegi18,1,2,,08.06.2013,08.06.2013,17:41:00,-21,21,1
9686,Aline4,Voegi18,0,2,,08.06.2013,08.06.2013,17:41:21,-23,23,1
9687,Gravensteiner,Mistoepfel,4,0,,08.06.2013,08.06.2013,19:27:50,7,-7,1
9688,KubbJunkie,Beno,4,2,,08.06.2013,08.06.2013,19:38:26,15,-15,1
9689,Hafenkneipenleiter,Winnie,5,0,,08.06.2013,08.06.2013,19:39:33,14,-14,1
9690,KubbJunkie,Boskoop,1,0,,08.06.2013,08.06.2013,19:44:27,12,-12,1
9691,Fleischbueb,Minu,6,0,,08.06.2013,08.06.2013,21:18:28,26,-26,1
9692,Fleischbueb,Ivan,2,0,,08.06.2013,08.06.2013,21:19:29,7,-7,1
9693,Bruno,Mona,3,1,,07.06.2013,08.06.2013,22:34:45,18,-18,1
9694,Cheesu,Minu,1,0,,08.06.2013,09.06.2013,16:56:17,15,-15,1
9695,Cheesu,Ro,2,0,,08.06.2013,09.06.2013,16:56:52,5,-5,1
9696,Roeshi,Buschi,1,2,,09.06.2013,09.06.2013,19:20:34,0,0,1
9697,Roeshi,Toobi,3,0,,09.06.2013,09.06.2013,19:20:48,27,-27,1
9698,Buschi,Giovanni Luppizella,1,2,,09.06.2013,09.06.2013,19:29:02,2,-2,1
9699,Sir Bunbury,Down by law,1,0,,09.06.2013,09.06.2013,20:42:10,9,-9,1
9700,Sir Bunbury,Pasqualito,4,1,,09.06.2013,09.06.2013,20:43:05,12,-12,1
9701,beni the gun,Rico,1,0,,08.06.2013,09.06.2013,21:20:56,10,-10,1
9702,Minu,Ivan,1,0,,09.06.2013,10.06.2013,09:13:13,8,-8,1
9703,Buschi,Maege,2,0,,11.06.2013,11.06.2013,20:10:35,16,-16,1
9704,beni the gun,Maege,2,0,,11.06.2013,11.06.2013,22:37:31,17,-17,1
9705,Giovanni Luppizella,beni the gun,1,2,,11.06.2013,11.06.2013,22:37:58,-20,20,1
9706,Roeshi,Giovanni Luppizella,1,3,,11.06.2013,11.06.2013,22:59:50,3,-3,1
9707,Winnie,Goenk,1,0,,12.06.2013,12.06.2013,01:58:27,12,-12,1
9708,Schnellson Fernandes,KubbJunkie,0,3,,11.06.2013,12.06.2013,08:34:00,-9,9,1
9709,Maege,Goenk,1,0,,12.06.2013,12.06.2013,15:59:20,11,-11,1
9710,KubbJunkie,Maege,3,0,,12.06.2013,12.06.2013,21:20:51,13,-13,1
9711,KubbJunkie,Mistoepfel,4,3,,12.06.2013,12.06.2013,21:21:28,-7,7,1
